place_id,place_name,address,place_overall_rating,place_review_count,review_rating,text,time,relative_time,language,author,kw_appointment,kw_booking,kw_schedule,kw_cancel,kw_no_show,kw_whatsapp,kw_wait_delay,is_booking_issue,is_timing_issue,is_negative_le2,is_negative_le3
ChIJWZc-XzzH5zsRbgbhkfuvAd8,The Bombay Nail Company - Nail Art Studio | Nail Extensions & Gel Nails in Ghatkopar,"Shop no.1, Sai Dham, Jhulelal Chowk, next to Barista Cafe, Sindhu Wadi, Ghatkopar East, Mumbai, Maharashtra 400077, India",4.8,166,5,"the testimonial praises the company for its talented designer and for the delivering a logo that met expectations. the nails company's wellingness to go "" out of their way"" to ensure coustomer happiness . thanks poornima great artist. weldone",1753155449,3 weeks ago,en,Anup Sign,False,False,False,False,False,False,False,False,False,False,False
ChIJWZc-XzzH5zsRbgbhkfuvAd8,The Bombay Nail Company - Nail Art Studio | Nail Extensions & Gel Nails in Ghatkopar,"Shop no.1, Sai Dham, Jhulelal Chowk, next to Barista Cafe, Sindhu Wadi, Ghatkopar East, Mumbai, Maharashtra 400077, India",4.8,166,5,shubro gave an excellent service .. was able to understand what exactly i want the nail art and was very proactive in giving suggestions.. super happy with the service and i have been regularly visiting this place and always have been greeted with good service and possitive vibes.. keep up the good service,1738409040,6 months ago,en,Shweta thoravde,False,False,False,False,False,False,False,False,False,False,False
ChIJWZc-XzzH5zsRbgbhkfuvAd8,The Bombay Nail Company - Nail Art Studio | Nail Extensions & Gel Nails in Ghatkopar,"Shop no.1, Sai Dham, Jhulelal Chowk, next to Barista Cafe, Sindhu Wadi, Ghatkopar East, Mumbai, Maharashtra 400077, India",4.8,166,5,"have been going to them since it opened up!
previously did with ayu, then gauri and now usually with subro and anam.

all of them are very professional and bnc itself is too good in terms of variety of colour options and service!",1727072578,10 months ago,en,Riya Kumbhani,False,False,False,False,False,False,False,False,False,False,False
ChIJWZc-XzzH5zsRbgbhkfuvAd8,The Bombay Nail Company - Nail Art Studio | Nail Extensions & Gel Nails in Ghatkopar,"Shop no.1, Sai Dham, Jhulelal Chowk, next to Barista Cafe, Sindhu Wadi, Ghatkopar East, Mumbai, Maharashtra 400077, India",4.8,166,5,"really good studio , mrs. poornima is doing a great work here, she helps client to analyse what suits on them rather than just sticking expensive products. i did my nails from here, everything was nice, my nails feel healthier now. if you need a perfect nail art studio, the bombay nail company gives you everything.",1753096449,4 weeks ago,en,Aalisha Shinde,False,False,False,False,False,False,False,False,False,False,False
ChIJWZc-XzzH5zsRbgbhkfuvAd8,The Bombay Nail Company - Nail Art Studio | Nail Extensions & Gel Nails in Ghatkopar,"Shop no.1, Sai Dham, Jhulelal Chowk, next to Barista Cafe, Sindhu Wadi, Ghatkopar East, Mumbai, Maharashtra 400077, India",4.8,166,5,"i had done my nails over here and i had wonderful experience staff here is very friendly and work done by pornima, sanjay and shaubrato is just amazing with great finish and detail
wish i could give 7 stars",1736668461,7 months ago,en,manali Kattaria,False,False,False,False,False,False,False,False,False,False,False
ChIJzx1wO-625zsR0jUsT8W4XwY,Nail Muse salon,"Shop No 5, Bhoomi Classic, New Link Rd, Malad, Sunder Nagar, Malad West, Mumbai, Maharashtra 400064, India",4.5,155,5,excellent service. really talented and warm staff. i got my bridal nails done here and now will always keep coming back for more! highly recommended!,1752848968,a month ago,en,shreya,False,False,False,False,False,False,False,False,False,False,False
ChIJzx1wO-625zsR0jUsT8W4XwY,Nail Muse salon,"Shop No 5, Bhoomi Classic, New Link Rd, Malad, Sunder Nagar, Malad West, Mumbai, Maharashtra 400064, India",4.5,155,3,"okay brush work, couple cuts and only 2 coats of the paint. 5other salons on the same strip of road with higher and lower costs do 3coats with better brush work and careful skin and nailcare",1748186223,2 months ago,en,Sue Kash,False,False,False,False,False,False,False,False,False,False,True
ChIJzx1wO-625zsR0jUsT8W4XwY,Nail Muse salon,"Shop No 5, Bhoomi Classic, New Link Rd, Malad, Sunder Nagar, Malad West, Mumbai, Maharashtra 400064, India",4.5,155,5,friendly girly atmosphere with super talented ladies. rupa will resolve all your doubts and give right suggestions and her girls will do top quality work. i was with raisa and i’m very happy with the result. great place for nail art!,1678611002,2 years ago,en,Yana Gabdrakh,False,False,False,False,False,False,False,False,False,False,False
ChIJzx1wO-625zsR0jUsT8W4XwY,Nail Muse salon,"Shop No 5, Bhoomi Classic, New Link Rd, Malad, Sunder Nagar, Malad West, Mumbai, Maharashtra 400064, India",4.5,155,5,"i highly recommend nail muse!! i got my nails done exactly a month ago, it still looks great!
the initial correspondence with the studio was spot on! they provided all the information about the services offered and prices through personal message on whatsapp. very cooperative staff, they offered the variety of products they had at the studio to choose from, they even offered trial of 3-4 different shades and designs.

service start to end 10/10!!",1707893591,a year ago,en,Ketaki Sunil Gharat,False,False,False,False,False,True,False,False,False,False,False
ChIJzx1wO-625zsR0jUsT8W4XwY,Nail Muse salon,"Shop No 5, Bhoomi Classic, New Link Rd, Malad, Sunder Nagar, Malad West, Mumbai, Maharashtra 400064, India",4.5,155,4,"my experience here was great. the store lady helped me to choose color and guided me to get the perfect gel paint. you can also visit here for facial, clean up, waxing... i am yet to avail these services though!",1551843154,6 years ago,en,Yamini,False,False,False,False,False,False,False,False,False,False,False
ChIJt2w4cwC55zsRcqmbfIqsX7A,The Bombay Nail Company,"Shop no.18, Block no.1, HIRANANDANI MEADOWS, Emerald Plaza, Gladys Alwares Rd, behind Saraswat Bank, Manpada, Thane West, Thane, Maharashtra 400610, India",4.6,609,5,"i just got back from bombay nail company and wow, what a great experience! from the moment i walked in, i felt super welcomed. the place has such a chill vibe—clean, cozy, and really relaxing.

my nail tech, aliya, was awesome. she took the time to really listen to what i wanted and even helped me pick out the perfect color! i was really impressed with how careful and precise she was. my nails have never looked this good, and i’m loving the little design she suggested.

also, they have such a huge range of colors and polishes to choose from, plus some fun designs if you're looking to try something different.",1754847069,a week ago,en,Riddhi Golani,False,False,False,False,False,False,False,False,False,False,False
ChIJt2w4cwC55zsRcqmbfIqsX7A,The Bombay Nail Company,"Shop no.18, Block no.1, HIRANANDANI MEADOWS, Emerald Plaza, Gladys Alwares Rd, behind Saraswat Bank, Manpada, Thane West, Thane, Maharashtra 400610, India",4.6,609,5,"got my nail art done by kavita. great experience and she did my nails with a lot of patience.
love it",1753109233,4 weeks ago,en,Vaishnavi Singh,False,False,False,False,False,False,False,False,False,False,False
ChIJt2w4cwC55zsRcqmbfIqsX7A,The Bombay Nail Company,"Shop no.18, Block no.1, HIRANANDANI MEADOWS, Emerald Plaza, Gladys Alwares Rd, behind Saraswat Bank, Manpada, Thane West, Thane, Maharashtra 400610, India",4.6,609,5,"i'm really thankful to the owner/ manager for squeezing me between appointments as i wanted an urgent appointment. i was offered water and beverages at the salon which shows great customer service. thank you so much once again! next time i'm in india, i will definitely visit again. :)",1734520196,8 months ago,en,Unnati Gaikwad,True,False,False,False,False,False,False,True,True,False,False
ChIJt2w4cwC55zsRcqmbfIqsX7A,The Bombay Nail Company,"Shop no.18, Block no.1, HIRANANDANI MEADOWS, Emerald Plaza, Gladys Alwares Rd, behind Saraswat Bank, Manpada, Thane West, Thane, Maharashtra 400610, India",4.6,609,5,"i went in with the thought that i wanted very clean neutral nails. i had a few references in mind. rachel saw those and convinced me to do something very different from what i had in mind. still neutral, still clean, but wayyy better than what i had in mind. i am extremely happy with my experience and the outcome. would 10/10 recommend!",1750332811,2 months ago,en,Sailee Sawant,False,False,False,False,False,False,False,False,False,False,False
ChIJt2w4cwC55zsRcqmbfIqsX7A,The Bombay Nail Company,"Shop no.18, Block no.1, HIRANANDANI MEADOWS, Emerald Plaza, Gladys Alwares Rd, behind Saraswat Bank, Manpada, Thane West, Thane, Maharashtra 400610, India",4.6,609,5,"excellent job done by the team at a very short notice getting my engagement, nails really loved what i have done with my nails, always recommending them.
❤️❤️ post",1742491988,5 months ago,en,RITIKA REDDY,False,False,False,False,False,False,False,False,False,False,False
ChIJd7Dn3i_J5zsRsnXv0cz-b3Y,Tap N Blink Nail Salon : Top & Best Nail Salon In Marol-Best Nail Art In Marol-Nail Artist In Marol Andheri East,"Shop no. 3, Durga Apartments, Military Rd, near Bhavani Nagar, Bhavani Nagar, Marol, Andheri East, Mumbai, Maharashtra 400059, India",4.9,66,5,"i was super sceptical to do my nail extensions as it was my first time ever .. my sister recommended me tap n blink and let me tell you i had such fun .. ended up doing meni ,pedi, toes polish , nail extensions and nail art .. amazing professional staff especially gauri (such dedicated and talented girl )good work girls .. would definitely be back .. 😘😊",1755105235,in the last week,en,sheetal mijar,False,False,False,False,False,False,False,False,False,False,False
ChIJd7Dn3i_J5zsRsnXv0cz-b3Y,Tap N Blink Nail Salon : Top & Best Nail Salon In Marol-Best Nail Art In Marol-Nail Artist In Marol Andheri East,"Shop no. 3, Durga Apartments, Military Rd, near Bhavani Nagar, Bhavani Nagar, Marol, Andheri East, Mumbai, Maharashtra 400059, India",4.9,66,1,"incident alert – tap & blink salon (marol branch)

on 27th june, a deeply disturbing incident occurred at the marol branch of tap & blink salon. my colleague’s neighbor, who worked there, was physically assaulted by her co-worker, gauri, following a minor disagreement. gauri struck her on the head and forcefully bent her finger, causing lasting pain and trauma.

what’s more concerning is that when the incident was reported to the salon’s owners, shayantani and delysha, no action was taken. instead of offering support or addressing the misconduct, they chose to blame the victim, showing a complete lack of empathy or accountability.

this situation highlights a serious issue in how staff safety and well-being are handled at this salon. my colleague’s neighbor is still traumatized and fearful of returning to work.

please think twice before considering employment at tap & blink salon. staff welfare should never be compromised.",1752148520,a month ago,en,Atharva Gurav,False,False,False,False,False,False,False,False,False,True,True
ChIJd7Dn3i_J5zsRsnXv0cz-b3Y,Tap N Blink Nail Salon : Top & Best Nail Salon In Marol-Best Nail Art In Marol-Nail Artist In Marol Andheri East,"Shop no. 3, Durga Apartments, Military Rd, near Bhavani Nagar, Bhavani Nagar, Marol, Andheri East, Mumbai, Maharashtra 400059, India",4.9,66,5,"had a fantastic experience at tap n blink nail salon, the staff was warm and welcoming, and the salon was clean and relaxing. my technician did a great job – they were professional, and my nails turned out perfect. great color options, hygienic tools, and reasonable prices. highly recommend!",1733999286,8 months ago,en,Trisha,False,False,False,False,False,False,False,False,False,False,False
ChIJd7Dn3i_J5zsRsnXv0cz-b3Y,Tap N Blink Nail Salon : Top & Best Nail Salon In Marol-Best Nail Art In Marol-Nail Artist In Marol Andheri East,"Shop no. 3, Durga Apartments, Military Rd, near Bhavani Nagar, Bhavani Nagar, Marol, Andheri East, Mumbai, Maharashtra 400059, India",4.9,66,5,"first time trying this shop it was indeed a pleasant experience.
-staffs are accommodating
-cozy ambiance
-value for money
would definitely come back, thanks so much",1744195843,4 months ago,en,Phampham Cullen,False,False,False,False,False,False,False,False,False,False,False
ChIJd7Dn3i_J5zsRsnXv0cz-b3Y,Tap N Blink Nail Salon : Top & Best Nail Salon In Marol-Best Nail Art In Marol-Nail Artist In Marol Andheri East,"Shop no. 3, Durga Apartments, Military Rd, near Bhavani Nagar, Bhavani Nagar, Marol, Andheri East, Mumbai, Maharashtra 400059, India",4.9,66,5,"the service was so professional .
guari was very neat ,informative and quick with her work . i have been  here  twice and the experience is fantastic
am sure comin here  ,back in future.",1739258022,6 months ago,en,ericakes treats,False,False,False,False,False,False,False,False,False,False,False
ChIJKZmLomvJ5zsRDS43jTLAvzM,Paintbox Salon,"Shop No. 05, Sai Rachna Building Vyas Apartments, Corner of Juhu Rd, and, Tagore Rd, Navyug Colony, Santacruz (West), Mumbai, Maharashtra 400054, India",4.7,378,5,"i found this place by fluke and absolutely loved it! jyoti, my technician is super skilled and fast and so neat.
would come back again for sure!",1736425569,7 months ago,en,Pooja Rrohira,False,False,False,False,False,False,False,False,False,False,False
ChIJKZmLomvJ5zsRDS43jTLAvzM,Paintbox Salon,"Shop No. 05, Sai Rachna Building Vyas Apartments, Corner of Juhu Rd, and, Tagore Rd, Navyug Colony, Santacruz (West), Mumbai, Maharashtra 400054, India",4.7,378,5,amazing service and great prices! jyoti did a phenomenal job on my nails ❤️,1733198920,8 months ago,en,Namrata Muralidharan,False,False,False,False,False,False,False,False,False,False,False
ChIJKZmLomvJ5zsRDS43jTLAvzM,Paintbox Salon,"Shop No. 05, Sai Rachna Building Vyas Apartments, Corner of Juhu Rd, and, Tagore Rd, Navyug Colony, Santacruz (West), Mumbai, Maharashtra 400054, India",4.7,378,1,"pathetic service offered, burned my hand in the process. staff quotes once price on the call and without informing charges double the price at billing. highly dissatisfacted!!! would not recommend such a rip-off.",1742647515,4 months ago,en,Aman K,False,False,False,False,False,False,False,False,False,True,True
ChIJKZmLomvJ5zsRDS43jTLAvzM,Paintbox Salon,"Shop No. 05, Sai Rachna Building Vyas Apartments, Corner of Juhu Rd, and, Tagore Rd, Navyug Colony, Santacruz (West), Mumbai, Maharashtra 400054, India",4.7,378,5,"amazing job! professionalism, cleanliness, perfection, quick and neat job. alice did my gel nails and it is just perfect. would definitely recommend it to others and come here again.",1640849135,3 years ago,en,Disha Shah,False,False,False,False,False,False,False,False,False,False,False
ChIJKZmLomvJ5zsRDS43jTLAvzM,Paintbox Salon,"Shop No. 05, Sai Rachna Building Vyas Apartments, Corner of Juhu Rd, and, Tagore Rd, Navyug Colony, Santacruz (West), Mumbai, Maharashtra 400054, India",4.7,378,5,you wanna get your nails done? ask for jyoti or yoyo! the best artists i’ve seen in mumbai. no joke.. i travel from powai to santacruz to get my nails done from them!,1644296045,3 years ago,en,Celesteen Don,False,False,False,False,False,False,False,False,False,False,False
ChIJmVyGI7K55zsRT6jbi31mvMI,Polish me pretty by Dhwani Gada - Best nail artist in Mulund,"Vikas Paradise Building, Bhakti Marg, Vardhman Nagar, Mulund West, Mumbai, Maharashtra 400080, India",5.0,148,5,"i have attended full nail art course from dhwani as she is so professional and perfect in her work. i have learn so many new and easy technique of nail hack from her. she gave me so much knowledge about nails,nails services, ext.. which is not even included in our syllabus. she is always ready to clear my doubts and answers my all the questions even after the course. she is the best instructor of nail industry. highly recommended....
thank you for always there for me.. ,😘😘",1683311792,2 years ago,en,Helly mehandi arts (Hellyhennaarts),False,False,False,False,False,False,False,False,False,False,False
ChIJmVyGI7K55zsRT6jbi31mvMI,Polish me pretty by Dhwani Gada - Best nail artist in Mulund,"Vikas Paradise Building, Bhakti Marg, Vardhman Nagar, Mulund West, Mumbai, Maharashtra 400080, India",5.0,148,5,excellent work. she is so gentle with the nails and really does and amazing job!,1754562072,a week ago,en,Krati Shahbhandari,False,False,False,False,False,False,False,False,False,False,False
ChIJmVyGI7K55zsRT6jbi31mvMI,Polish me pretty by Dhwani Gada - Best nail artist in Mulund,"Vikas Paradise Building, Bhakti Marg, Vardhman Nagar, Mulund West, Mumbai, Maharashtra 400080, India",5.0,148,5,dhwani is an amazing and super talented nail artist. she uses all genuine products. i have being getting my nails done since a year. every session with her is a ‘happy therapy’. her work just amazes me. love all the art work and designs. must say she’s the best nail artist in town 😊,1727938200,10 months ago,en,Gurbir Chandok,False,False,False,False,False,False,False,False,False,False,False
ChIJmVyGI7K55zsRT6jbi31mvMI,Polish me pretty by Dhwani Gada - Best nail artist in Mulund,"Vikas Paradise Building, Bhakti Marg, Vardhman Nagar, Mulund West, Mumbai, Maharashtra 400080, India",5.0,148,5,i have been visiting dhwani for more than a year for nails. trust me she never fails to amuse me with her work. absolute perfection! her mastery and dedication is very inspiring. kudos to the best in nail business💯,1722610331,a year ago,en,dhyani mehta,False,False,False,False,False,False,False,False,False,False,False
ChIJmVyGI7K55zsRT6jbi31mvMI,Polish me pretty by Dhwani Gada - Best nail artist in Mulund,"Vikas Paradise Building, Bhakti Marg, Vardhman Nagar, Mulund West, Mumbai, Maharashtra 400080, India",5.0,148,5,"had done my nails from dhwani! she is such a fab at her job! then later thought to learn from here! she is so kind and friendly while teaching. every single aspect she had taught! it was such amazing experience to do nail course from here. to be honest even after learning she guides through everyway. she is mentor for me. would suggest take experience from here. highly recommended for learning nail course and to do nails too✨
sharing few glimpse of her learning!",1649306705,3 years ago,en,Puja Dedhia,False,False,False,False,False,False,False,False,False,False,False
ChIJmS0vTrPJ5zsRvoMagF-BGh8,Posh Nails - Nail Art @ Home! Hetal Contractor,"Flat No 1, Garden View Apartments, Rd Number 29, near GSB Seva Mandal Hall, Sion East, Sion, Mumbai, Maharashtra 400022, India",4.9,51,5,"she's the sweetest lady yet a true experienced professional. with affordable prices and at-home services, don't even think twice before giving her a call to get your required job done!:)",1646612915,3 years ago,en,Sakshi Bagayatkar,False,False,False,False,False,False,False,False,False,False,False
ChIJmS0vTrPJ5zsRvoMagF-BGh8,Posh Nails - Nail Art @ Home! Hetal Contractor,"Flat No 1, Garden View Apartments, Rd Number 29, near GSB Seva Mandal Hall, Sion East, Sion, Mumbai, Maharashtra 400022, India",4.9,51,5,"excellent service. finishing is really good.
numerous variety of nail art options. hetal is really sweet and excellent at her work. recommend 100 percent👍🏻❤️",1643212854,3 years ago,en,Dr Kalyani Rajput,False,False,False,False,False,False,False,False,False,False,False
ChIJmS0vTrPJ5zsRvoMagF-BGh8,Posh Nails - Nail Art @ Home! Hetal Contractor,"Flat No 1, Garden View Apartments, Rd Number 29, near GSB Seva Mandal Hall, Sion East, Sion, Mumbai, Maharashtra 400022, India",4.9,51,5,excellent service and i am glad that my nails look splendid. works as per our needs and demands😃loved the work❤️,1655718290,3 years ago,en,Avni Gandhi,False,False,False,False,False,False,False,False,False,False,False
ChIJmS0vTrPJ5zsRvoMagF-BGh8,Posh Nails - Nail Art @ Home! Hetal Contractor,"Flat No 1, Garden View Apartments, Rd Number 29, near GSB Seva Mandal Hall, Sion East, Sion, Mumbai, Maharashtra 400022, India",4.9,51,5,fantastic gel nail service provided by hetal. i highly recommend her to everyone.,1659942624,3 years ago,en,Immaculate Figueiredo,False,False,False,False,False,False,False,False,False,False,False
ChIJmS0vTrPJ5zsRvoMagF-BGh8,Posh Nails - Nail Art @ Home! Hetal Contractor,"Flat No 1, Garden View Apartments, Rd Number 29, near GSB Seva Mandal Hall, Sion East, Sion, Mumbai, Maharashtra 400022, India",4.9,51,1,"the nails quality is very bad and cheap, didn't last even a week... nails came off in 4 days and when told her about it she claimed that i might have got it stuck or pulled off. i spent a decent amount to get cheap stickons... really bad 😔",1702309057,a year ago,en,Harjot Kaur,False,False,False,False,False,False,False,False,False,True,True
ChIJMwmNtYDH5zsRNMUUUl-hBi0,Nailwaali,"Shop No 24, Shree Sai Dham Society, opp. Pancholi Hospital, Garodia Nagar, Ghatkopar East, Mumbai, Maharashtra 400077, India",4.8,204,5,"i booked an appointment here for my mom, and she couldn’t stop smiling afterward. she said the space was relaxing, the staff were incredibly kind, and the nail art was absolutely beautiful. they really listened to what she wanted and made her feel pampered from start to finish.

it’s great to see her so happy and confident showing off her nails. i’m very grateful to the team for making her day so special. highly recommend for anyone wanting to treat their loved ones to something nice. 💅❤️",1754757193,a week ago,en,roshan dubey,True,True,False,False,False,False,False,True,True,False,False
ChIJMwmNtYDH5zsRNMUUUl-hBi0,Nailwaali,"Shop No 24, Shree Sai Dham Society, opp. Pancholi Hospital, Garodia Nagar, Ghatkopar East, Mumbai, Maharashtra 400077, India",4.8,204,5,"i just wanted to take a moment to say thank you for the incredible nail art!
i’ve received so many compliments, and i m soo happier with the results.
thank you for making my nails look so beautiful—i’ll definitely be back for more!",1747468575,3 months ago,en,Nikita Thakkar,False,False,False,False,False,False,False,False,False,False,False
ChIJMwmNtYDH5zsRNMUUUl-hBi0,Nailwaali,"Shop No 24, Shree Sai Dham Society, opp. Pancholi Hospital, Garodia Nagar, Ghatkopar East, Mumbai, Maharashtra 400077, India",4.8,204,5,really loved the service here and renuka was really helpful with what nail extensions i should go for and she understood what exactly i wanted and i’m really happy with these new nails! do check out this place for your next nail extensions!,1740404458,5 months ago,en,Mahima Thakur,False,False,False,False,False,False,False,False,False,False,False
ChIJMwmNtYDH5zsRNMUUUl-hBi0,Nailwaali,"Shop No 24, Shree Sai Dham Society, opp. Pancholi Hospital, Garodia Nagar, Ghatkopar East, Mumbai, Maharashtra 400077, India",4.8,204,5,my wife got her nails done from nailwaali and it was an anniversary gift from me to her. she had the best experience and the staff was extremely polite and helpful. would 10/10 recommend nailwaali to every nail enthusiast,1742969210,4 months ago,en,Mayur Shinde,False,False,False,False,False,False,False,False,False,False,False
ChIJMwmNtYDH5zsRNMUUUl-hBi0,Nailwaali,"Shop No 24, Shree Sai Dham Society, opp. Pancholi Hospital, Garodia Nagar, Ghatkopar East, Mumbai, Maharashtra 400077, India",4.8,204,5,"the way i got specialized cleaning, relaxing environment, skilled and friendly technicians, high-quality products, and a wide range of services and designs. excellent customer service. i am very happy with all these 😊",1754754682,a week ago,en,End Time,False,False,False,False,False,False,False,False,False,False,False
ChIJEXdBeLHR5zsRgXSLMu_s9Lk,Riviera Nail Bar,"No -5, Damodar Anandji Building, Vaju Kotak Marg, Ballard Estate, Fort, Mumbai, Maharashtra 400001, India",4.7,94,5,"awesome services
very knowledgeable and skillful nail artist
happy with the experience and would recommend others too😍",1752593835,a month ago,en,Arusha Sharma,False,False,False,False,False,False,False,False,False,False,False
ChIJEXdBeLHR5zsRgXSLMu_s9Lk,Riviera Nail Bar,"No -5, Damodar Anandji Building, Vaju Kotak Marg, Ballard Estate, Fort, Mumbai, Maharashtra 400001, India",4.7,94,5,"the best nail salon in south mumbai.

affordable, great service and very friendly staff. long lasting too! my go to spot for nails. they are clean and use blue sky which is fab.",1743585701,4 months ago,en,Devashree Sanghvi,False,False,False,False,False,False,False,False,False,False,False
ChIJEXdBeLHR5zsRgXSLMu_s9Lk,Riviera Nail Bar,"No -5, Damodar Anandji Building, Vaju Kotak Marg, Ballard Estate, Fort, Mumbai, Maharashtra 400001, India",4.7,94,1,"very disappointing. i got gel nail polish on my original nails. i was absolutely brain washed and was forced to get something i didn’t want just because the staff wanted to get done with it and head home. even when i got them changed, paid the full price again, they came off within 10 days when gel nail polish usually stays intact for more than 1 month.",1754162580,2 weeks ago,en,Avni Lamba,False,False,False,False,False,False,False,False,False,True,True
ChIJEXdBeLHR5zsRgXSLMu_s9Lk,Riviera Nail Bar,"No -5, Damodar Anandji Building, Vaju Kotak Marg, Ballard Estate, Fort, Mumbai, Maharashtra 400001, India",4.7,94,5,"""i recently visited and i couldn't be happier with the experience! the staff was friendly, professional, and attentive. the salon was clean and welcoming. my nail technician took her time and paid attention to every detail, leaving me with the most flawless manicure i've ever had. the range of colors and designs they offer is impressive, and the quality is top-notch. i will definitely be returning and recommending this salon to all my friends",1732902440,8 months ago,en,Neha Sharma,False,False,False,False,False,False,False,False,False,False,False
ChIJEXdBeLHR5zsRgXSLMu_s9Lk,Riviera Nail Bar,"No -5, Damodar Anandji Building, Vaju Kotak Marg, Ballard Estate, Fort, Mumbai, Maharashtra 400001, India",4.7,94,3,"good place to get your nails done. good rate too. not all the people who work there listen to the feedback of the client. i got extensions done on my first visit, no complaints at all the girl was very good and very understanding too. spoke politely, but my second visit experience sadly wasnt like that. this time there was another girl who would just not listen to my point. only got get nails done. she didnt cover my nails from the sides while painting it and when i did tell her also she just had reasons to not do it cause the top coat was already applied. will think twice now before going. before this experience i had recommended this place to 3-4 of my friends now ill have to let them know about this too.",1740292034,5 months ago,en,Jeresten Sethna,False,False,False,False,False,False,False,False,False,False,True
ChIJm-KZpQzP5zsRsxPWGICm5fs,Femme nails,"Deepak Jyoti Towers, Parel Tank Rd, Kalachowki, Lal Baug, Parel, Mumbai, Maharashtra 400033, India",4.9,31,5,"been about 4-5 times now and each set has been better than the last. i can’t imagine getting my nails done anywhere else! pari is a gem and she is so patient, so talented and just over all wonderful.",1734359182,8 months ago,en,Naimita J,False,False,False,False,False,False,False,False,False,False,False
ChIJm-KZpQzP5zsRsxPWGICm5fs,Femme nails,"Deepak Jyoti Towers, Parel Tank Rd, Kalachowki, Lal Baug, Parel, Mumbai, Maharashtra 400033, India",4.9,31,5,"so where do i even begin to express my appreciation for 𝗣𝗮𝗿𝗶🫶🏻from the very first appointment, i was captivated by her work. she listens attentively, take notes of what you want and then works her magic to delivery exactly what i envision and even surpasses my expectations. girls✨!!! if you need to get your pinterest nails board to come to life, please run to her and i mean literally run to her cause she’s the best and she won’t disappoint you with her mad talent and work.  trust me and the pictures i’ve posted, she’s the only one you need💞💕💞💕 and please she’s so fun and nice to talk with, it’s not of those boring nail appointment that you usually get. just go to her guys and thank me later when you get your dream nails done ✨✨✨",1703833749,a year ago,en,Miku,True,False,False,False,False,False,False,True,True,False,False
ChIJm-KZpQzP5zsRsxPWGICm5fs,Femme nails,"Deepak Jyoti Towers, Parel Tank Rd, Kalachowki, Lal Baug, Parel, Mumbai, Maharashtra 400033, India",4.9,31,5,the bessst nail tech in town handsdownnnn! there’s not a single nail inspi pic that she cannot replicate and even in just three sessions i can tell you that there’s no other place i’m going after this. genuinely the best,1734359038,8 months ago,en,Aayushi Parekh,False,False,False,False,False,False,False,False,False,False,False
ChIJm-KZpQzP5zsRsxPWGICm5fs,Femme nails,"Deepak Jyoti Towers, Parel Tank Rd, Kalachowki, Lal Baug, Parel, Mumbai, Maharashtra 400033, India",4.9,31,5,"i will never go to another nail artist, her work is excellent and the perfection is beyond. i never come out of her studio without feeling pretty and oozing confidence. keep up the good work, thanks for making me feel pretty!",1696572868,a year ago,en,Shrusti Ghiya,False,False,False,False,False,False,False,False,False,False,False
ChIJm-KZpQzP5zsRsxPWGICm5fs,Femme nails,"Deepak Jyoti Towers, Parel Tank Rd, Kalachowki, Lal Baug, Parel, Mumbai, Maharashtra 400033, India",4.9,31,5,the best nail technician i’ve visited!! parishi is so talented and her attention to detail is outstanding. her cuticle work is so fine and overall the finishing is just amazing. if you’re in sobo don’t think twice and book your appointment w her!,1700320675,a year ago,en,Disha Shethia,True,True,False,False,False,False,False,True,True,False,False
ChIJvTfl2tDJ5zsR0sGCQd8nfxg,Nail joie,"12/A 1st floor Westminster Building near Chunabhatti Station NS Mankikar Road, 22, Vrindavan, Chunabhatti, Sion, Mumbai, Maharashtra 400022, India",5.0,25,5,"i just got my nail extensions done by khusboo, and i'm obsessed! she was so gentle and careful, making sure everything was perfect. i loved how precise she was with the measurements. the extensions lasted about 2.5 weeks, but trust me, it was worth every penny!",1732258219,8 months ago,en,Mrinmoyee Bhattacharyya,False,False,False,False,False,False,False,False,False,False,False
ChIJvTfl2tDJ5zsR0sGCQd8nfxg,Nail joie,"12/A 1st floor Westminster Building near Chunabhatti Station NS Mankikar Road, 22, Vrindavan, Chunabhatti, Sion, Mumbai, Maharashtra 400022, India",5.0,25,5,"i can’t stop admiring them!!!
you literally transformed my nails and the attention to details is truly impressive.
i loved the service and i’d definitely be coming back! ♥️",1703157292,a year ago,en,sheetal sharma,False,False,False,False,False,False,False,False,False,False,False
ChIJvTfl2tDJ5zsR0sGCQd8nfxg,Nail joie,"12/A 1st floor Westminster Building near Chunabhatti Station NS Mankikar Road, 22, Vrindavan, Chunabhatti, Sion, Mumbai, Maharashtra 400022, India",5.0,25,5,she is awesome with her work this is my first time with acrylic nail and i was very curious...had lots of questions she answered all my queries very calmly...very happy with my nails ....,1710519032,a year ago,en,Komal Kenia,False,False,False,False,False,False,False,False,False,False,False
ChIJvTfl2tDJ5zsR0sGCQd8nfxg,Nail joie,"12/A 1st floor Westminster Building near Chunabhatti Station NS Mankikar Road, 22, Vrindavan, Chunabhatti, Sion, Mumbai, Maharashtra 400022, India",5.0,25,5,"i must say, i am beyond impressed with her talent and expertise in acrylic nail extensions . from start to finish, the experience was nothing short of fabulous. the design she created was absolutely perfect like what i expected it to be. she is best!",1711650151,a year ago,en,Aarohi Mohrir,False,False,False,False,False,False,False,False,False,False,False
